1558,8552
1559,8562
1560,8567
1561,8574
1562,8577
1563,8578
1564,8580
1565,8592
1566,8598
1567,8602
1568,8603
1569,8606
1570,8618
1571,8620
1572,8629
1573,8633
1574,8634
1575,8645
1576,8646
1577,8657
1578,8662
1579,8662
1580,8664
1581,8674
1582,8680
1583,8688
1584,8692
1585,8694
1586,8703
1587,8710
1588,8712
1589,8715
1590,8721
1591,8724
1592,8729
1593,8740
1594,8742
1595,8748
1596,8749
1597,8755
1598,8764
1599,8767
1600,8776
1601,8777
1602,8782
1603,8788
1604,8792
1605,8800
1606,8803
1607,8807
1608,8814
1609,8819
1610,8824
1611,8832
1612,8836
1613,8838
1614,8848
1615,8853
1616,8859
1617,8861
1618,8864
1619,8872
1620,8880
1621,8888
1622,8890
1623,8895
1624,8901
1625,8910
1626,8914
1627,8920
1628,8921
1629,8927
1630,8934
1631,8940
1632,8943
1633,8948
1634,8959
1635,8963
1636,8970
1637,8970
1638,8977
1639,8984
1640,8993
1641,9000
1642,9000
1643,9005
1644,9012
1645,9019
1646,9026
1647,9027
1648,9032
1649,9043
1650,9044
1651,9050
1652,9055
1653,9057
1654,9064
1655,9071
1656,9080
1657,9080
1658,9085
1659,9091
1660,9106
1661,9107
1662,9109
1663,9115
1664,9120
1665,9131
1666,9137
1667,9139
1668,9139
1669,9150
1670,9158
1671,9163
1672,9166
1673,9168
1674,9172
1675,9181
1676,9188
1677,9197
1678,9197
1679,9201
1680,9212
1681,9217
1682,9220
1683,9228
1684,9232
1685,9237
1686,9246
1687,9250
1688,9252
1689,9258
1690,9269
1691,9273
1692,9279
1693,9280
1694,9286
1695,9295
1696,9300
1697,9306
1698,9307
1699,9317
1700,9322
1701,9330
1702,9334
1703,9335
1704,9345
1705,9346
1706,9355
1707,9365
1708,9365
1709,9373
1710,9375
1711,9386
1712,9392
1713,9393
1714,9399
1715,9407
1716,9415
1717,9419
1718,9420
1719,9422
1720,9432
1721,9437
1722,9445
1723,9449
1724,9449
1725,9456
1726,9466
1727,9472
1728,9478
1729,9479
1730,9484
1731,9495
1732,9497
1733,9502
1734,9505
1735,9508
1736,9517
1737,9522
1738,9524
1739,9532
1740,9534
1741,9541
1742,9545
1743,9553
1744,9557
1745,9564
1746,9569
1747,9576
1748,9581
1749,9585
1750,9592
1751,9600
1752,9606
1753,9611
1754,9614
1755,9624
1756,9628
1757,9638
1758,9639
1759,9642
1760,9652
1761,9657
1762,9667
1763,9667
1764,9676
1765,9680
1766,9681
1767,9690
1768,9696
1769,9697
1770,9702
1771,9711
1772,9719
1773,9726
1774,9726
1775,9732
1776,9744
1777,9749
1778,9750
1779,9754
1780,9766
1781,9771
1782,9773
1783,9775
1784,9782
1785,9785
1786,9794
1787,9797
1788,9804
1789,9805
1790,9812
1791,9823
1792,9825
1793,9829
1794,9833
1795,9840
1796,9845
1797,9853
1798,9856
1799,9858
1800,9865
1801,9875
1802,9882
1803,9882
1804,9885
1805,9897
1806,9902
1807,9910
1808,9910
1809,9913
1810,9919
1811,9927
1812,9933
1813,9937
1814,9941
1815,9948
1816,9955
1817,9961
1818,9966
1819,9971
1820,9976
1821,9983
1822,9987
1823,9995
1824,9997
1825,10000
1826,10012
1827,10019
1828,10023
1829,10024
1830,10031
1831,10042
1832,10045
1833,10048
1834,10053
1835,10054
1836,10064
1837,10068
1838,10079
1839,10079
1840,10079
1841,10089
1842,10095
1843,10101
1844,10107
1845,10109
1846,10117
1847,10121
1848,10128
1849,10132
1850,10133
1851,10141
1852,10149
1853,10155
1854,10159
1855,10163
1856,10171
1857,10174
1858,10182
1859,10189
1860,10192
1861,10194
1862,10202
1863,10213
1864,10217
1865,10220
1866,10222
1867,10232
1868,10237
1869,10245
1870,10246
1871,10251
1872,10258
1873,10264
1874,10270
1875,10270
1876,10281
1877,10287
1878,10292
1879,10296
1880,10300
1881,10307
1882,10317
1883,10319
1884,10320
1885,10330
1886,10332
1887,10342
1888,10344
1889,10353
1890,10358
1891,10360
1892,10369
1893,10381
1894,10382
1895,10385
1896,10387
1897,10394
1898,10400
1899,10403
1900,10412
1901,10415
1902,10422
1903,10430
1904,10433
1905,10440
1906,10445
1907,10450
1908,10452
1909,10461
1910,10463
1911,10473
1912,10473
1913,10486
1914,10490
1915,10493
1916,10497
1917,10508
1918,10510
1919,10514
1920,10523
1921,10528
1922,10531
1923,10532
1924,10542
1925,10546
1926,10551
1927,10554
1928,10557
1929,10568
1930,10571
1931,10578
1932,10582
1933,10585
1934,10593
1935,10598
1936,10603
1937,10608
1938,10616
1939,10621
1940,10623
1941,10634
1942,10638
1943,10642
1944,10649
1945,10655
1946,10666
1947,10666
1948,10672
1949,10678
1950,10691
1951,10693
1952,10696
1953,10698
1954,10710
1955,10712
1956,10721
1957,10726
1958,10726
1959,10734
1960,10738
1961,10742
1962,10752
1963,10755
1964,10764
1965,10766
1966,10776
1967,10780
1968,10783
1969,10784
1970,10797
1971,10802
1972,10812
1973,10813
1974,10817
1975,10823
1976,10826
1977,10831
1978,10842
1979,10842
1980,10847
1981,10853
1982,10859
1983,10871
1984,10871
1985,10875
1986,10882
1987,10889
1988,10895
1989,10897
1990,10904
1991,10909
1992,10916
1993,10918
1994,10920
1995,10926
1996,10929
1997,10936
1998,10945
1999,10948
2000,10953
