18,671
10,12
14,84
14,83
8,5
13,49
17,392
7,3
2,1
8,4
9,8
7,3
18,683
3,1
8,4
14,83
15,135
16,232
2,0
2,0
18,687
16,235
16,235
3,1
14,85
8,5
11,22
10,12
10,14
6,2
15,143
9,9
8,7
18,717
14,84
1,1
4,0
18,717
13,52
4,1
6,2
17,410
3,1
11,19
7,3
6,2
9,8
16,244
12,31
9,7
18,725
16,246
15,146
5,1
2,0
14,89
14,89
3,1
3,0
16,251
4,1
6,1
12,33
6,3
6,2
14,91
13,56
5,2
13,57
17,436
13,58
9,8
11,23
4,1
13,58
2,1
2,0
13,58
6,2
15,158
15,159
17,439
17,442
11,22
10,13
8,5
11,23
16,265
4,1
16,266
7,3
12,37
14,100
6,2
18,793
11,23
12,37
16,268
7,4
4,1
12,37
4,1
3,0
17,449
17,452
2,0
13,61
3,0
3,1
16,271
10,14
16,272
6,2
16,273
8,6
6,2
2,1
2,0
8,6
2,1
17,458
1,0
11,22
14,101
3,1
8,5
10,13
3,1
10,13
15,166
4,1
16,278
4,1
18,829
10,16
11,26
8,6
9,10
13,64
9,10
14,103
5,2
13,63
12,39
4,1
11,24
3,1
10,14
17,473
7,4
16,279
3,0
11,24
13,64
14,102
15,169
3,0
10,16
10,15
5,2
11,24
4,1
13,63
14,103
2,0
3,1
1,0
14,103
6,2
1,0
16,283
12,39
9,9
16,282
15,172
16,284
18,871
18,874
7,4
18,875
4,1
2,0
17,487
12,39
9,10
11,24
6,2
10,15
2,0
6,3
11,24
17,493
5,2
14,107
8,6
18,909
6,2
16,291
16,291
7,3
3,1
7,4
8,5
13,67
5,2
18,924
15,178
6,2
3,1
8,6
2,0
18,932
17,506
10,16
8,6
15,179
6,3
5,2
4,1
11,26
13,68
18,951
8,6
14,111
14,111
12,42
12,43
9,10
18,969
6,2
16,309
15,181
5,1
14,112
11,27
15,182
18,990
8,7
16,312
16,312
3,1
18,996
10,16
7,4
7,3
7,4
12,42
12,43
1,0
14,112
3,1
5,1
13,69
4,1
4,1
18,1017
2,1
11,26
18,1035
5,2
3,1
11,26
8,6
12,42
14,114
14,114
18,1052
10,16
10,16
12,43
11,27
1,0
13,71
9,11
7,4
2,1
4,1
5,2
8,6
16,331
11,27
8,6
9,10
14,123
12,44
2,1
16,334
15,200
8,7
7,3
5,2
9,11
18,1081
2,0
13,73
9,10
13,75
4,1
8,6
18,1091
13,75
2,0
16,340
11,28
9,10
14,126
16,344
8,7
4,1
18,1110
18,1110
9,11
13,80
15,205
9,11
14,128
11,29
7,5
2,1
2,1
11,30
7,4
18,1124
16,351
3,1
15,206
9,11
2,1
12,52
11,32
15,207
17,621
16,356
13,82
6,4
14,128
15,207
13,80
2,0
7,5
7,5
18,1143
6,3
8,9
10,20
16,356
12,51
5,2
10,19
16,357
2,1
4,1
15,210
13,77
16,359
17,642
8,8
9,11
3,1
14,125
9,11
8,7
7,5
7,4
14,126
13,77
2,0
16,368
14,127
6,3
18,1181
13,76
5,2
11,29
16,372
5,2
14,127
5,2
11,29
13,78
13,78
5,2
8,7
1,0
12,47
14,134
11,29
8,7
13,80
18,1220
16,391
9,12
11,30
8,7
11,31
12,51
4,1
8,7
5,2
6,3
5,2
18,1239
16,403
12,51
11,32
2,1
12,50
16,407
14,144
14,145
1,0
8,8
8,8
17,718
16,414
8,8
5,2
17,722
18,1259
15,240
11,32
4,1
11,33
5,2
15,241
14,147
10,20
5,2
12,57
10,20
16,421
9,13
7,5
15,246
3,1
17,735
12,57
14,150
6,3
15,247
10,23
2,1
9,15
12,58
15,247
11,37
4,2
7,6
11,35
10,21
10,22
5,2
16,432
14,149
11,35
4,1
14,149
8,9
3,1
7,6
15,250
18,1293
15,250
7,5
18,1294
17,751
15,251
4,2
16,440
3,1
12,57
2,1
2,0
4,2
8,8
12,56
9,13
11,34
10,21
9,14
12,57
17,770
2,0
10,23
2,1
5,2
4,1
3,0
16,451
16,454
12,57
5,3
13,93
12,57
6,3
8,9
14,157
15,269
13,95
17,784
3,1
17,788
10,22
4,2
4,1
15,276
3,1
15,277
10,22
8,8
14,164
12,60
4,2
11,36
14,164
3,1
13,99
5,2
11,37
6,3
13,99
8,8
15,284
5,2
16,473
15,287
12,62
12,63
5,2
8,9
7,6
2,1
17,811
6,3
14,176
18,1386
18,1387
18,1389
13,104
10,24
2,1
12,62
7,6
14,179
12,63
17,821
10,24
3,1
2,1
9,15
10,24
5,2
13,109
4,1
9,15
9,16
17,826
2,0
2,1
9,16
16,495
11,41
11,41
9,15
8,10
10,25
13,113
17,829
17,830
5,3
4,1
7,7
13,115
4,1
4,2
10,26
17,832
13,115
18,1425
15,302
6,4
12,69
12,70
16,502
2,1
16,504
16,503
18,1433
9,17
16,506
3,1
13,118
13,118
3,1
6,4
8,12
10,28
15,304
2,2
10,26
16,506
18,1442
3,1
9,16
18,1447
14,188
7,7
9,17
9,17
12,73
15,306
6,4
8,11
3,1
13,118
6,5
2,1
5,3
4,1
3,1
2,1
15,309
5,2
2,1
11,45
11,46
3,2
11,46
15,307
5,3
9,17
8,10
2,1
6,4
11,45
8,11
12,74
1,1
1,0
11,45
8,11
17,846
12,74
12,73
14,188
8,11
7,7
6,4
2,1
12,74
8,11
6,4
2,1
8,11
13,116
14,188
5,3
7,7
15,309
12,73
18,1471
15,309
4,2
7,7
2,1
5,3
10,29
17,851
11,46
4,2
2,1
5,2
4,1
18,1476
9,17
6,4
6,4
9,17
17,852
10,29
3,1
14,189
7,8
4,1
10,29
5,5
9,18
3,1
8,11
16,516
6,4
10,27
8,11
11,43
6,4
6,5
7,7
9,17
17,854
2,1
6,5
8,10
12,70
5,2
18,1485
4,2
3,1
15,312
10,27
18,1491
12,70
14,188
16,519
14,187
12,71
5,2
15,314
3,1
14,188
9,17
17,858
16,522
9,17
17,858
7,7
17,861
15,318
6,4
4,2
12,72
7,6
5,3
16,525
15,320
12,72
7,7
17,868
9,17
9,18
10,28
6,4
15,321
18,1521
2,1
7,7
10,27
2,1
17,872
8,10
1,0
5,3
11,44
18,1530
17,873
2,1
4,1
5,3
6,5
15,326
3,1
6,4
14,197
4,2
7,6
2,1
11,45
11,45
4,2
8,10
14,200
5,3
4,1
9,17
6,5
3,2
2,1
10,28
2,1
9,18
5,2
14,201
15,330
3,1
7,7
13,124
5,2
13,125
12,76
15,331
9,17
12,77
18,1543
17,895
11,49
13,125
14,204
13,125
1,0
7,8
5,3
16,537
14,204
11,49
5,4
4,2
15,331
2,1
8,12
13,124
5,2
13,124
5,3
5,3
2,1
12,76
6,4
1,1
11,47
7,7
8,11
10,29
9,18
18,1552
2,1
4,2
2,1
14,206
4,2
11,47
15,331
16,541
9,19
7,8
4,1
12,79
13,126
1,1
3,1
6,4
14,206
14,207
7,7
7,7
5,3
8,11
11,48
2,1
2,1
12,79
4,1
10,30
17,918
10,30
15,331
5,2
13,129
12,79
8,11
16,543
15,334
16,543
2,1
9,20
6,5
6,4
12,79
6,5
11,49
4,2
18,1561
17,927
3,1
17,929
17,929
6,5
4,2
9,20
17,929
16,544
12,79
1,0
9,19
10,30
4,2
9,18
2,1
6,4
8,11
3,2
4,1
11,49
12,80
17,932
7,8
10,31
14,206
9,19
11,48
3,1
17,933
16,546
11,48
4,2
14,204
5,3
15,334
9,18
17,938
7,7
16,547
9,19
1,1
7,7
7,7
3,1
12,80
17,940
4,2
2,0
6,5
13,128
11,51
12,80
15,333
10,32
5,3
2,0
12,80
15,335
10,32
3,1
14,204
13,128
11,50
10,32
10,32
2,1
6,4
14,202
12,78
9,19
13,126
8,12
15,333
3,2
15,334
3,1
4,1
12,78
10,30
15,334
6,5
7,7
11,48
16,548
15,335
2,1
17,955
3,1
10,30
14,205
17,960
8,11
15,334
5,3
14,206
15,336
12,77
5,3
6,4
1,0
15,337
6,5
5,3
12,77
8,12
3,1
8,12
5,3
7,7
8,12
15,336
7,7
12,77
10,30
14,206
14,206
11,47
11,48
5,3
3,1
5,3
8,11
2,1
9,17
17,975
5,3
16,575
16,575
13,127
7,6
7,8
4,2
4,2
6,4
17,983
17,982
6,5
12,78
9,18
1,0
5,3
9,19
10,30
15,340
4,2
7,7
14,209
16,578
13,128
3,1
15,343
8,11
11,48
3,1
16,579
6,4
10,30
14,211
10,29
9,19
2,1
3,1
18,1592
2,1
11,50
16,586
16,588
3,2
14,212
3,1
9,21
3,1
11,50
14,212
5,3
15,345
12,81
17,1004
5,3
15,342
7,7
6,4
13,131
14,211
12,81
15,347
11,50
11,50
12,81
14,213
8,12
5,3
9,19
3,1
6,5
2,1
1,1
6,4
12,82
16,606
17,1008
6,5
16,609
17,1009
3,1
14,215
4,2
18,1603
4,2
10,31
7,8
13,132
7,7
2,1
2,1
14,214
6,4
14,214
4,2
4,2
2,1
17,1010
15,365
14,215
11,50
2,1
5,3
5,3
18,1605
11,50
4,2
4,2
11,50
9,19
5,3
18,1607
12,81
17,1012
16,621
2,1
15,369
13,133
5,3
10,31
16,624
2,1
7,7
6,5
2,1
13,133
4,2
12,81
9,19
15,371
17,1014
10,31
12,83
18,1622
7,7
3,1
4,2
7,7
4,2
13,133
15,378
9,20
8,12
15,378
3,1
11,51
11,52
12,84
9,21
10,33
9,21
17,1017
2,0
18,1624
11,52
7,7
14,232
4,2
12,83
4,2
18,1626
6,5
3,1
4,2
11,51
16,637
5,3
14,234
2,1
5,2
17,1018
3,2
11,51
3,1
3,2
7,7
7,7
9,21
15,387
2,1
12,81
5,3
14,236
12,81
14,237
2,0
10,31
14,236
11,51
7,8
6,4
11,50
5,3
11,49
9,19
3,1
8,12
15,392
3,1
5,3
3,1
13,145
15,394
5,3
7,8
9,19
3,1
13,147
7,8
17,1021
3,1
12,84
16,652
18,1631
10,30
8,11
2,1
2,1
18,1633
8,11
14,240
13,151
9,19
5,3
10,32
11,53
4,2
9,19
12,93
12,93
8,12
4,2
18,1634
11,56
6,4
15,404
11,58
10,34
6,5
18,1635
6,5
5,3
5,3
1,0
16,661
14,249
5,3
14,249
15,408
15,407
13,153
16,658
17,1022
8,15
3,2
4,2
9,25
4,2
6,5
7,9
2,1
6,6
7,10
13,152
4,2
14,249
2,1
16,650
18,1634
5,4
2,1
7,9
12,92
15,404
1,1
4,2
7,10
9,24
16,647
18,1633
15,403
5,4
17,1008
8,15
8,14
17,1008
14,248
17,1008
11,52
10,33
3,2
2,1
13,150
4,2
11,51
3,1
7,8
17,1008
10,32
1,1
10,32
16,643
17,1009
17,1008
4,2
4,2
10,34
15,413
8,12
10,35
8,12
11,60
12,98
2,1
1,1
12,98
4,2
1,1
4,2
4,3
9,24
6,6
3,1
2,1
7,9
2,1
17,1007
10,39
5,3
9,25
6,6
14,257
17,1006
9,25
14,256
6,6
6,7
13,158
3,1
11,61
3,1
17,1003
16,640
10,37
6,6
15,412
15,411
17,1002
3,1
11,59
3,2
12,96
7,9
11,59
10,37
17,1001
15,409
4,2
4,2
15,409
18,1623
13,158
6,5
8,14
15,408
7,8
16,633
6,5
6,5
13,159
16,633
8,14
11,61
6,5
10,37
10,38
8,15
9,23
15,405
4,3
6,5
12,98
7,9
12,98
17,999
6,6
7,9
5,3
15,403
5,4
16,628
14,257
3,1
7,9
16,628
14,257
16,628
4,3
12,99
4,2
12,99
5,3
13,157
11,61
17,995
14,258
18,1616
7,8
8,15
10,38
7,9
5,4
10,38
11,62
15,393
3,1
16,621
13,157
3,1
3,2
3,1
2,1
4,2
7,9
12,96
2,2
13,158
11,60
12,96
2,2
2,1
15,390
3,1
3,2
10,37
3,2
11,59
9,24
8,14
14,250
9,23
13,160
11,58
14,248
5,4
14,248
13,159
4,2
13,157
4,2
16,612
14,247
8,13
6,5
3,2
8,14
14,245
13,158
6,5
3,1
15,386
6,6
2,1
4,2
14,244
3,1
6,6
12,101
11,60
11,61
4,2
17,989
3,1
1,1
7,9
13,158
6,6
4,3
2,1
10,38
15,381
8,15
12,98
17,989
13,155
1,0
15,379
16,601
10,42
2,1
14,237
13,151
7,9
4,3
15,375
3,2
8,16
5,4
10,36
7,10
18,1588
8,14
3,2
17,981
8,13
11,55
3,1
7,8
13,144
12,90
2,1
5,3
7,8
8,13
4,2
12,90
8,13
8,12
10,35
17,981
13,144
4,2
11,57
10,36
4,2
12,89
17,980
7,9
1,0
6,7
8,14
9,23
7,8
1,0
15,366
16,592
12,87
4,2
12,87
3,1
9,21
3,2
16,592
9,21
9,21
12,87
12,87
16,593
6,5
2,1
7,8
16,591
11,53
11,53
3,2
16,591
14,225
14,225
2,1
14,226
7,8
13,139
1,1
10,32
13,139
9,20
11,53
12,87
12,86
13,139
9,20
16,594
4,2
17,981
7,8
11,55
5,3
9,21
18,1583
3,1
14,226
1,1
7,8
6,5
13,141
8,13
11,54
15,366
16,593
13,141
3,1
2,1
12,86
18,1584
17,985
3,1
9,21
4,2
17,982
7,9
15,365
14,226
11,52
5,3
2,1
4,2
13,139
6,5
8,13
11,53
7,8
15,364
11,52
16,595
16,595
17,985
9,20
15,365
16,595
15,365
11,53
3,1
17,985
5,3
8,12
17,990
10,32
2,1
14,226
16,596
9,21
10,33
14,225
16,599
13,140
3,2
15,365
12,86
9,21
15,365
10,35
17,989
14,226
10,34
3,1
12,87
1,0
15,365
17,988
14,225
7,7
17,988
18,1597
5,3
8,13
12,86
8,12
12,86
3,1
10,34
13,138
5,3
2,1
17,989
11,53
17,988
9,20
16,608
13,138
14,227
10,34
6,5
17,990
14,225
18,1600
8,13
14,225
2,1
8,13
17,989
4,2
6,5
17,990
14,224
6,5
9,20
17,988
6,5
16,610
5,3
8,12
2,1
8,12
3,1
3,2
13,140
14,225
12,86
9,21
12,86
7,8
10,32
10,33
14,225
9,21
5,3
2,1
7,8
5,3
9,19
11,52
13,140
17,987
15,370
12,87
15,371
16,611
6,5
7,8
2,1
13,140
6,5
8,13
18,1608
2,1
4,2
12,87
17,992
14,229
3,1
18,1609
8,13
1,1
16,614
17,992
4,2
2,1
1,1
12,87
1,0
17,992
13,139
17,992
6,4
17,994
18,1615
3,2
9,20
5,3
5,3
4,2
12,87
15,384
2,1
17,992
8,13
16,624
12,86
8,13
5,3
16,622
10,33
5,3
1,0
6,6
13,141
4,2
4,2
1,1
1,0
3,1
6,5
11,53
14,230
17,990
4,2
8,13
15,387
7,7
13,144
4,3
2,1
2,1
6,5
11,52
5,3
7,8
4,2
16,623
5,3
9,20
9,21
6,5
10,32
16,623
1,1
6,5
6,5
13,143
16,625
9,20
3,1
8,13
9,21
11,55
9,20
3,1
8,13
9,21
16,624
12,89
3,2
10,34
11,55
8,13
11,55
8,13
5,3
17,992
13,146
18,1615
5,3
8,13
18,1613
10,34
10,35
5,3
13,145
2,1
11,56
12,90
11,56
15,385
11,56
16,623
5,3
12,90
6,4
7,8
5,4
6,5
5,4
6,5
13,145
17,992
8,13
8,13
8,12
11,56
15,385
8,13
12,91
13,149
8,14
6,5
17,992
3,2
10,35
7,8
14,243
6,5
10,34
3,1
17,990
9,22
10,35
13,153
3,1
14,244
12,87
5,3
10,34
8,13
2,1
11,54
14,243
6,5
15,389
5,3
8,13
3,1
6,5
17,991
15,391
10,34
11,54
16,620
3,1
9,21
7,9
13,152
2,1
1,0
3,2
12,95
5,4
8,13
3,1
9,20
2,1
7,7
4,2
2,1
6,5
12,96
17,992
2,1
14,242
17,994
16,619
17,996
18,1618
4,2
7,8
15,392
7,8
16,618
12,97
7,8
6,5
11,63
6,6
5,4
8,14
7,9
5,3
16,619
17,996
5,4
14,243
9,24
11,63
15,392
4,3
6,5
12,96
11,62
14,240
11,60
14,237
16,613
11,56
11,56
17,988
3,2
7,8
13,143
1,0
3,1
15,382
6,5
11,55
11,56
8,14
10,36
11,58
3,2
6,5
12,89
1,1
4,2
10,34
17,993
13,144
3,2
3,1
16,610
6,5
1,1
13,144
17,991
9,21
13,145
11,57
6,5
11,56
7,9
12,89
15,381
2,1
11,55
2,1
2,1
12,89
18,1640
13,144
9,21
4,2
4,2
11,53
4,2
2,2
13,146
3,1
8,12
11,53
1,1
6,4
9,21
10,33
7,8
9,20
18,1641
7,8
12,89
12,89
16,606
17,994
8,12
16,605
13,150
9,22
6,5
14,239
4,2
9,22
5,3
2,1
4,2
6,6
3,1
14,238
4,2
17,997
16,606
12,92
16,605
6,5
14,237
18,1643
5,4
15,378
13,150
17,997
16,607
3,2
18,1643
17,994
13,151
4,2
4,2
17,996
2,1
2,1
2,1
4,2
14,237
4,2
15,377
6,5
3,1
2,1
18,1643
13,150
11,60
18,1639
18,1642
6,7
5,4
13,147
10,36
12,91
8,13
18,1635
8,13
5,3
1,0
6,6
16,601
8,15
16,603
13,145
5,5
2,1
14,229
18,1638
3,2
12,88
6,5
15,368
9,21
11,56
13,142
10,34
8,14
4,2
5,3
6,5
3,2
16,602
2,1
5,4
6,6
17,992
11,54
14,227
13,140
6,5
10,33
10,33
3,2
11,54
14,228
14,228
18,1630
14,228
14,228
11,54
8,13
13,140
14,229
7,8
5,3
9,20
5,3
2,1
16,606
14,230
8,13
5,3
16,605
13,140
11,55
13,140
8,13
9,21
15,367
9,21
4,2
10,33
16,609
13,141
16,608
12,86
18,1631
13,142
4,2
6,5
9,21
8,13
4,2
3,2
5,3
15,370
13,141
9,20
14,227
7,8
1,1
12,86
16,611
12,86
2,1
11,53
15,369
11,53
7,8
16,612
2,1
2,1
3,1
16,614
8,13
5,3
17,998
9,19
12,88
13,142
4,2
8,13
6,5
18,1636
12,88
10,33
6,5
14,228
13,142
3,1
12,88
10,35
10,35
17,999
16,616
10,34
7,9
3,1
9,22
14,228
9,22
1,0
10,35
15,376
4,2
11,54
4,2
10,33
13,140
7,8
10,34
18,1634
5,3
5,3
16,618
9,21
9,21
4,2
2,1
12,87
6,5
10,34
6,6
12,86
10,34
11,54
16,620
2,1
5,3
12,87
5,3
11,53
5,3
8,13
13,140
6,5
2,1
9,21
14,228
16,618
16,617
1,1
8,13
14,228
2,1
5,3
17,996
5,3
2,1
9,20
6,5
15,377
17,999
5,4
13,139
3,2
3,1
8,13
14,226
18,1637
2,1
12,86
3,1
12,87
12,87
5,3
14,229
7,8
14,228
10,33
10,33
10,33
8,13
9,21
16,623
7,8
10,32
16,622
10,33
10,33
13,141
10,33
12,86
5,3
9,20
4,2
14,233
14,233
12,86
16,623
7,8
12,88
16,624
7,8
13,141
6,5
5,4
13,141
9,21
2,1
15,387
2,1
3,2
10,33
1,1
1,0
9,20
4,2
4,3
4,2
6,5
13,140
5,3
8,12
3,2
4,2
16,621
14,236
17,1034
18,1644
4,2
17,1036
15,390
15,389
10,34
6,4
16,623
10,34
12,88
14,238
2,1
14,238
7,10
3,3
3,1
15,388
3,1
18,1656
2,1
4,2
7,8
7,8
9,21
4,2
4,2
2,1
6,5
8,13
7,9
3,1
4,3
11,55
12,89
16,624
6,5
14,240
14,240
16,624
11,54
18,1669
17,1037
18,1672
10,34
5,3
5,3
7,7
16,624
8,12
17,1036
6,5
18,1681
13,150
18,1680
4,2
14,246
11,58
4,2
16,627
14,247
2,1
8,13
7,8
17,1034
3,1
3,1
17,1037
7,9
13,154
15,393
9,22
8,14
13,153
10,37
13,152
8,14
3,1
6,5
6,5
6,6
14,246
3,2
2,1
15,392
17,1037
9,23
14,243
5,4
17,1035
2,1
11,59
8,14
6,6
8,14
7,8
8,14
9,22
8,13
5,3
6,5
16,622
2,0
2,1
4,2
11,57
2,1
10,37
6,5
4,2
5,4
7,9
11,56
9,24
17,1031
18,1669
12,93
18,1667
16,618
7,8
16,621
10,36
11,58
8,13
10,37
17,1029
13,152
1,1
16,618
3,1
11,59
1,1
10,38
4,2
1,0
7,12
11,60
17,1022
7,9
5,3
11,57
6,5
6,5
8,13
2,1
5,3
14,241
14,242
5,3
9,21
7,9
5,3
11,59
8,13
7,8
16,628
15,383
15,382
9,22
13,148
17,1022
17,1021
8,14
7,9
15,383
6,5
6,7
17,1022
14,239
16,639
10,39
11,60
3,2
9,23
8,13
7,10
4,3
6,7
8,15
3,2
1,1
14,236
15,383
8,14
14,236
6,6
1,1
14,236
15,382
4,2
12,89
7,9
9,22
17,1019
18,1660
6,6
11,54
15,380
17,1019
7,8
5,3
5,3
9,20
12,88
14,233
15,383
18,1663
9,22
3,1
2,1
13,147
1,0
15,381
14,233
7,7
11,56
11,56
10,34
11,55
16,648
9,23
18,1660
3,2
17,1017
10,34
17,1020
12,91
16,647
16,647
18,1660
12,92
4,2
4,2
11,59
12,92
17,1019
8,13
6,5
7,8
14,234
4,2
2,1
6,5
8,16
6,8
18,1663
7,8
18,1658
13,141
6,5
6,5
14,235
18,1659
17,1023
10,34
2,1
6,5
2,1
5,3
7,8
8,13
3,1
4,2
3,2
11,54
5,3
12,88
11,55
4,2
11,55
5,3
11,54
16,643
4,2
15,398
8,13
4,2
1,1
7,8
6,5
5,3
17,1023
15,411
14,234
4,2
15,409
15,409
1,1
8,13
2,1
3,2
8,14
5,4
6,5
3,1
16,642
12,88
12,88
7,8
17,1021
12,89
2,1
5,3
9,20
12,88
14,233
17,1023
5,3
16,642
15,414
8,13
18,1680
3,2
9,20
4,2
17,1028
8,12
13,147
9,24
10,37
5,4
9,23
17,1034
4,2
12,93
2,1
3,1
17,1036
3,1
12,93
6,6
15,414
12,93
8,13
13,144
2,2
13,145
6,5
7,8
6,5
16,638
10,37
4,2
17,1049
7,8
1,1
8,17
17,1057
3,1
8,17
8,13
15,408
12,86
17,1052
13,140
3,2
17,1050
6,5
3,1
4,2
16,638
16,637
11,54
4,2
16,639
8,12
8,12
10,31
8,13
12,86
6,5
17,1051
16,637
8,12
9,20
10,34
10,34
2,1
6,5
2,1
10,34
12,91
12,91
17,1049
13,176
11,54
18,1743
10,34
3,1
14,268
11,54
15,408
6,5
12,109
1,1
2,1
6,5
15,409
11,62
14,268
16,643
13,179
13,181
11,74
9,22
2,1
13,180
5,3
4,2
18,1793
11,83
15,405
8,20
8,20
7,13
11,79
10,50
13,169
4,3
4,3
6,8
5,4
6,8
15,387
12,104
17,1029
17,1027
3,2
9,31
9,28
11,64
4,2
7,8
8,14
9,22
5,3
10,37
2,1
2,1
8,14
10,37
12,92
10,37
7,9
3,1
3,1
12,90
15,374
7,8
6,5
11,57
1,1
15,374
14,232
3,1
11,56
7,9
6,5
8,13
13,145
12,88
5,3
11,55
8,13
3,1
5,3
11,56
14,229
5,3
15,372
5,3
4,2
16,613
12,87
11,55
3,1
15,371
6,5
1,1
3,1
16,616
17,1014
11,53
11,53
12,89
8,13
4,2
16,626
11,52
17,1012
18,1945
11,52
12,88
2,1
17,1013
3,1
6,5
3,2
12,88
10,31
7,8
2,1
17,1012
14,226
9,19
17,1011
6,4
17,1013
15,373
7,7
18,2070
11,57
13,141
17,1016
18,2097
17,1016
18,2107
17,1016
15,376
18,2169
9,24
7,8
13,140
8,16
10,33
5,3
13,137
14,227
7,8
9,21
3,1
11,53
10,33
2,1
12,84
4,2
4,2
17,1021
15,377
7,8
7,8
7,8
6,5
12,85
15,376
17,1022
14,229
9,20
11,52
11,52
1,0
7,8
13,142
1,1
6,5
11,53
12,85
2,1
15,380
10,33
6,5
8,12
17,1034
4,2
11,52
5,3
4,2
13,144
15,384
14,233
12,90
11,52
6,4
8,12
10,33
16,641
11,57
2,2
15,387
15,388
14,235
17,1043
16,644
15,399
9,20
4,3
8,13
7,8
15,406
14,241
8,13
10,38
11,59
11,58
17,1064
5,3
2,1
2,1
15,412
17,1067
8,17
9,25
10,34
7,8
14,237
12,87
6,5
8,13
16,640
17,1084
11,53
4,2
13,145
12,89
9,21
3,1
8,13
5,3
12,89
16,641
10,33
3,1
6,5
17,1089
11,55
6,4
7,8
17,1091
10,34
6,6
3,2
1,0
10,33
2,1
15,413
12,88
9,21
17,1097
5,4
1,1
12,91
9,21
11,55
5,4
16,643
15,411
11,56
12,92
3,1
14,244
13,149
2,1
4,2
15,411
13,150
17,1109
4,2
2,1
7,9
14,257
10,35
17,1118
8,14
10,35
1,0
9,22
4,2
12,93
8,14
15,408
15,410
2,1
2,1
4,2
3,1
13,151
15,410
2,1
7,8
17,1148
3,1
2,1
3,2
6,5
2,1
8,13
3,1
14,270
11,58
17,1152
6,6
14,270
2,1
15,408
5,3
16,640
12,93
14,267
15,408
3,2
3,1
10,33
9,21
12,92
5,4
17,1180
13,178
15,405
7,9
13,178
8,14
5,3
3,1
4,2
3,1
2,1
9,22
5,3
16,649
7,9
4,2
17,1209
5,3
6,5
13,177
6,5
17,1214
14,261
10,35
10,36
15,402
15,402
5,4
13,176
9,24
8,15
17,1257
10,44
5,4
15,402
4,2
3,2
7,8
4,2
1,0
6,6
10,49
9,31
7,11
4,3
11,84
14,256
10,52
6,8
4,3
13,166
9,33
2,1
1,1
17,1281
6,7
1,1
8,20
8,20
16,649
1,1
17,1308
9,33
2,2
9,32
17,1306
7,12
17,1321
14,241
11,69
15,382
7,12
13,150
3,2
2,1
7,13
17,1349
15,378
6,8
8,20
17,1365
2,1
9,27
4,3
15,375
3,2
17,1375
17,1376
9,21
9,21
11,53
17,1392
1,1
3,1
7,8
3,1
6,5
3,1
15,372
1,1
7,8
17,1439
15,371
2,1
16,669
15,371
8,12
17,1483
2,1
15,370
16,671
17,1514
16,672
17,1523
9,20
17,1519
14,225
2,1
15,375
11,51
1,0
2,1
8,12
2,1
2,1
15,379
2,1
13,142
5,3
7,8
2,1
11,55
3,1
13,142
3,1
13,141
10,32
14,232
12,89
12,89
11,55
2,1
12,90
2,1
10,35
14,232
16,735
10,33
9,20
4,2
1,1
3,1
14,232
11,55
9,21
6,5
11,55
9,21
12,87
4,2
6,5
8,13
6,5
16,755
7,8
15,404
6,6
16,760
5,4
7,8
1,1
8,13
15,409
5,3
7,8
7,8
12,86
9,20
16,771
1,1
5,3
7,8
10,33
15,421
6,5
14,238
15,426
11,53
7,8
11,53
3,1
13,143
7,8
